,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
431,431,72.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,97.25,0.3353448212146759,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3353448212146759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
432,432,66.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,97.5,0.3362068831920624,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.3362068831920624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
433,433,72.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,97.75,0.33706897497177124,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.33706897497177124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
434,434,62.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,98.0,0.3379310369491577,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3379310369491577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
435,435,72.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,98.25,0.3387930989265442,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3387930989265442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
436,436,66.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,98.5,0.33965516090393066,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.33965516090393066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
437,437,72.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,98.75,0.3405172526836395,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3405172526836395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
438,438,62.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,99.0,0.341379314661026,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.341379314661026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
439,439,72.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,99.25,0.3422413766384125,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3422413766384125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
440,440,66.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,99.5,0.34310343861579895,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.34310343861579895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
441,441,72.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,99.75,0.3439655303955078,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3439655303955078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
442,442,67.0,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.3448275923728943,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3448275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,81.0,67.0,14.0
443,443,71.0,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.3448275923728943,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3448275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,81.0,67.0,14.0
444,444,79.0,0.0,0.0,4,1.0,1.0,0.0,1.0,2.0,1.0,100.0,0.3448275923728943,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3448275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,81.0,67.0,14.0
445,445,79.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.3448275923728943,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3448275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,81.0,67.0,14.0
446,446,81.0,0.0,0.0,4,1.0,0.0,0.0,1.0,2.0,1.0,100.0,0.3448275923728943,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3448275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,81.0,67.0,14.0
447,447,79.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,101.0,0.3482758700847626,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3482758700847626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
448,448,74.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,101.25,0.34913793206214905,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.34913793206214905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
449,449,79.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,101.5,0.3499999940395355,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
450,450,83.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,101.75,0.350862056016922,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.350862056016922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
451,451,86.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,102.0,0.35172414779663086,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.35172414779663086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
452,452,83.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,102.25,0.35258620977401733,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.35258620977401733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
453,453,79.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,102.5,0.3534482717514038,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3534482717514038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
454,454,83.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,102.75,0.3543103337287903,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.3543103337287903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
455,455,62.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,103.0,0.35517242550849915,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.35517242550849915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,84.0,62.0,22.0
456,456,69.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,103.0,0.35517242550849915,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.35517242550849915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,84.0,62.0,22.0
457,457,72.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,103.0,0.35517242550849915,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.35517242550849915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,62.0,22.0
458,458,84.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,103.0,0.35517242550849915,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.35517242550849915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,84.0,62.0,22.0
459,459,81.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,103.25,0.3560344874858856,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.3560344874858856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
460,460,78.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,103.5,0.3568965494632721,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.3568965494632721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
461,461,81.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,103.75,0.35775861144065857,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.35775861144065857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
462,462,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,104.0,0.35862070322036743,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.35862070322036743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,67.0,12.0
463,463,71.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,104.0,0.35862070322036743,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.35862070322036743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,67.0,12.0
464,464,79.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,104.0,0.35862070322036743,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.35862070322036743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,67.0,12.0
465,465,67.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,105.0,0.36206895112991333,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.36206895112991333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
466,466,62.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,105.25,0.3629310429096222,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3629310429096222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
467,467,67.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,105.5,0.36379310488700867,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.36379310488700867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
468,468,71.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,105.75,0.36465516686439514,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.36465516686439514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
469,469,74.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,106.0,0.3655172288417816,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3655172288417816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
470,470,71.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,106.25,0.3663793206214905,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3663793206214905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
471,471,67.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,106.5,0.36724138259887695,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.36724138259887695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
472,472,71.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,106.75,0.3681034445762634,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.3681034445762634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
473,473,50.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,107.0,0.3689655065536499,0.3937007874015748,0.15500031000062,0.06102374409473228,0.3689655065536499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,72.0,50.0,22.0
474,474,57.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,107.0,0.3689655065536499,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.3689655065536499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,72.0,50.0,22.0
475,475,60.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,107.0,0.3689655065536499,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.3689655065536499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,72.0,50.0,22.0
476,476,72.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,107.0,0.3689655065536499,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3689655065536499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,72.0,50.0,22.0
477,477,69.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,107.25,0.36982759833335876,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.36982759833335876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
478,478,66.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,107.5,0.37068966031074524,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.37068966031074524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
479,479,69.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,107.75,0.3715517222881317,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.3715517222881317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
480,480,55.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,108.0,0.3724137842655182,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.3724137842655182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,55.0,12.0
481,481,59.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,108.0,0.3724137842655182,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.3724137842655182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,55.0,12.0
482,482,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,108.0,0.3724137842655182,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3724137842655182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,55.0,12.0
483,483,43.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,109.0,0.3758620619773865,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.3758620619773865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,83.0,43.0,40.0
484,484,55.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,109.0,0.3758620619773865,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.3758620619773865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,83.0,43.0,40.0
485,485,74.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,109.0,0.3758620619773865,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3758620619773865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,83.0,43.0,40.0
486,486,83.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,109.0,0.3758620619773865,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.3758620619773865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,83.0,43.0,40.0
487,487,43.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.37931033968925476,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.37931033968925476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,43.0,36.0
488,488,55.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.37931033968925476,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.37931033968925476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,43.0,36.0
489,489,71.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.37931033968925476,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.37931033968925476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,43.0,36.0
490,490,79.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.37931033968925476,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.37931033968925476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,43.0,36.0
491,491,43.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.38620689511299133,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.38620689511299133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,43.0,24.0
492,492,55.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.38620689511299133,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.38620689511299133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,43.0,24.0
493,493,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.38620689511299133,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.38620689511299133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,43.0,24.0
494,494,79.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,113.0,0.3896551728248596,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.3896551728248596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
495,495,74.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,113.25,0.3905172348022461,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3905172348022461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
496,496,79.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,113.5,0.39137929677963257,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.39137929677963257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
497,497,82.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,113.75,0.39224138855934143,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.39224138855934143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
